n	pca1	pca2
9121	99.8839	0.116055
9122	99.8278	0.172186
9123	99.9317	0.0682886
9124	99.7184	0.281633
9125	99.8855	0.114527
9126	99.9273	0.0727033
9127	99.923	0.0770282
9128	99.9329	0.0671
9129	99.8506	0.149395
9130	99.867	0.13298
9131	99.8095	0.190496
9132	99.7553	0.244733
9133	99.766	0.23398
9134	99.7821	0.217937
9135	99.8586	0.141353
9136	99.9056	0.0944362
9137	99.8776	0.122405
9138	99.5882	0.41176
9139	99.847	0.15302
9140	99.9617	0.0383376
9141	99.9218	0.0781941
9142	99.9615	0.0385121
9143	99.9376	0.0624268
9144	99.929	0.0709711
9145	99.8767	0.12333
9146	99.9555	0.0444929
9147	98.8188	1.18119
9148	99.7519	0.248104
9149	99.1902	0.80977
9150	99.5827	0.417339
9151	99.8545	0.145454
9152	99.6452	0.354839
9153	99.8569	0.143071
9154	99.6491	0.350913
9155	99.9045	0.0955005
9156	99.8928	0.10721
9157	99.9379	0.0620603
9158	99.8436	0.156426
9159	99.8896	0.110368
9160	99.7864	0.213573
9161	99.8068	0.19315
9162	99.7364	0.263633
9163	99.9575	0.0425406
9164	99.5789	0.421149
9165	99.5842	0.415824
9166	99.2887	0.711276
9167	99.8667	0.133301
9168	99.867	0.132983
9169	99.2587	0.741342
9170	99.8534	0.146632
9171	99.856	0.14405
9172	99.6124	0.387637
9173	99.6524	0.347621
9174	99.8245	0.175502
9175	99.7671	0.232852
9176	99.7758	0.224183
9177	99.7555	0.244547
9178	99.7868	0.213244
9179	99.9343	0.0657304
9180	99.9109	0.0891062
9181	99.9578	0.0422151
9182	99.9523	0.0477197
9183	99.6679	0.332078
9184	99.8857	0.114307
9185	99.8708	0.129235
9186	99.8643	0.135718
9187	99.9279	0.0721209
9188	99.6779	0.322087
9189	99.9483	0.0516607
9190	99.9672	0.0327992
9191	99.9392	0.0608386
9192	99.5919	0.408145
9193	99.9066	0.0933964
9194	99.7287	0.271311
9195	99.8867	0.113336
9196	99.7511	0.248945
9197	99.8132	0.186814
9198	97.2699	2.73008
9199	97.5326	2.46738
9200	98.2861	1.71395
9201	97.5869	2.41308
9202	98.4327	1.56732
9203	98.6776	1.32236
9204	99.9061	0.0939327
9205	99.7952	0.204812
9206	99.8018	0.198218
9207	99.5729	0.427145
9208	99.7807	0.219262
9209	99.9471	0.0529142
9210	99.5049	0.495081
9211	99.9541	0.0458567
9212	99.9443	0.0557281
9213	99.7296	0.270408
9214	99.9326	0.0674415
9215	99.6551	0.344891
9216	99.7921	0.207934
9217	99.978	0.0220232
9218	99.9241	0.075933
9219	99.885	0.115002
9220	99.9288	0.0712201
9221	99.8146	0.185367
9222	99.9304	0.0695607
9223	99.9077	0.0922802
9224	99.9067	0.0933243
9225	99.9313	0.0686505
9226	99.9677	0.0322557
9227	99.9147	0.0852959
9228	99.9105	0.0894871
9229	99.9695	0.0304753
9230	99.8733	0.126691
9231	99.946	0.0539819
9232	99.9547	0.0452682
9233	99.926	0.0740432
9234	99.9635	0.0365167
9235	99.9566	0.0433701
9236	99.9283	0.0716657
9237	99.9588	0.0411624
9238	99.8608	0.139217
9239	99.9619	0.0380675
9240	99.9828	0.0172209
9241	99.9512	0.0488292
9242	99.9652	0.0347735
9243	99.9597	0.0403498
9244	99.79	0.210005
9245	99.9324	0.0676462
9246	99.9325	0.0674883
9247	99.956	0.0440426
9248	99.9677	0.0322549
9249	99.9686	0.0313739
9250	99.8555	0.144502
9251	99.909	0.091033
9252	99.8443	0.155742
9253	99.7428	0.257226
9254	99.8743	0.125738
9255	99.9162	0.0837536
9256	99.9246	0.0753892
9257	99.8284	0.17162
9258	99.8441	0.155895
9259	99.829	0.171026
9260	99.7906	0.20941
9261	99.8329	0.167123
9262	99.9009	0.0990928
9263	99.6456	0.354378
9264	99.9648	0.0352105
9265	99.9756	0.0244176
9266	99.9352	0.0647749
9267	99.9598	0.0402351
9268	99.9579	0.0420693
9269	99.9595	0.0404688
9270	99.9542	0.045846
9271	99.8986	0.101425
9272	99.9792	0.0208169
9273	99.9769	0.0231398
9274	99.9468	0.0532168
9275	99.9488	0.0511713
9276	99.9682	0.0318117
9277	99.7961	0.203889
9278	99.9778	0.0221627
9279	99.9585	0.0415235
9280	99.9643	0.0356688
9281	99.9287	0.0712954
9282	99.9656	0.034389
9283	99.9657	0.0343218
9284	99.973	0.0269787
9285	99.9713	0.0287092
9286	99.968	0.0320287
9287	99.8801	0.11985
9288	99.9685	0.031474
9289	99.9541	0.045921
9290	99.9754	0.0245528
9291	99.9737	0.0262871
9292	99.9676	0.0324262
9293	99.9071	0.0929386
9294	99.9141	0.0858993
9295	99.9444	0.0555781
9296	99.7893	0.210717
9297	99.9455	0.0544659
9298	99.8864	0.113628
9299	99.9165	0.083478
9300	99.902	0.0980416
9301	99.9757	0.0242686
9302	99.8947	0.105303
9303	99.938	0.0620154
9304	99.9722	0.0278045
9305	99.9548	0.0451821
9306	99.9555	0.0445421
9307	99.8418	0.158217
9308	99.8088	0.19119
9309	98.1153	1.88466
9310	99.8744	0.125596
9311	99.888	0.111979
9312	99.8707	0.129272
9313	99.9291	0.0709312
9314	99.4817	0.518339
9315	99.8802	0.11984
9316	99.8624	0.137564
9317	99.8874	0.112595
9318	99.9375	0.062529
9319	99.912	0.0880022
9320	99.9056	0.0944427
9321	99.8358	0.164236
9322	99.9051	0.094914
9323	99.883	0.116987
9324	99.9472	0.0528102
9325	99.889	0.110976
9326	99.9267	0.0733232
9327	99.9517	0.0483435
9328	99.8055	0.194481
9329	99.6359	0.364124
9330	99.8786	0.121365
9331	99.9174	0.0826448
9332	99.9326	0.0673836
9333	99.9228	0.07722
9334	99.7175	0.28249
9335	99.3634	0.636605
9336	99.7732	0.226808
9337	99.8018	0.198249
9338	99.6564	0.343578
9339	99.7339	0.266057
9340	99.5216	0.478387
9341	99.6881	0.311909
9342	99.1131	0.886937
9343	99.1744	0.825621
9344	99.5413	0.458653
9345	99.8729	0.127058
9346	99.9212	0.078842
9347	99.8004	0.199645
9348	99.9326	0.0673608
9349	99.8984	0.101576
9350	99.9069	0.093102
9351	99.8927	0.107315
9352	99.8971	0.102932
9353	99.884	0.11598
9354	99.8109	0.189134
9355	99.767	0.233041
9356	99.9332	0.0667948
9357	99.9176	0.0823974
9358	99.9424	0.0575788
9359	99.9667	0.0333295
9360	99.5873	0.412705
9361	99.8796	0.120386
9362	99.9342	0.0658111
9363	99.9233	0.0766559
9364	99.9577	0.0423223
9365	99.9705	0.0295157
9366	99.9775	0.022498
9367	98.9239	1.07607
9368	99.2341	0.765883
9369	99.7073	0.292687
9370	99.3436	0.656447
9371	99.7927	0.207341
9372	98.5821	1.41787
9373	99.0675	0.932477
9374	98.8701	1.12988
9375	99.8481	0.151899
9376	99.8973	0.102667
9377	99.8287	0.171301
9378	99.6329	0.367083
9379	99.9235	0.0765243
9380	99.9113	0.0886649
9381	99.9133	0.0867183
9382	99.8436	0.156383
9383	99.8761	0.12393
9384	99.941	0.0590431
9385	99.8684	0.131578
9386	99.8943	0.105676
9387	99.9579	0.0421449
9388	99.9254	0.0745866
9389	99.9329	0.0671422
9390	99.7896	0.210422
9391	99.95	0.0500401
9392	99.9352	0.0647811
9393	99.9386	0.0614383
9394	99.8216	0.17837
9395	99.8744	0.125625
9396	99.8694	0.130595
9397	99.7673	0.232702
9398	99.8667	0.133318
9399	99.8483	0.151725
9400	99.8334	0.16655
9401	99.7806	0.219409
9402	99.6484	0.3516
9403	99.6829	0.317125
9404	99.8848	0.115208
9405	99.8484	0.15159
9406	99.7141	0.285933
9407	99.8272	0.172796
9408	99.7957	0.204298
9409	99.9004	0.0995827
9410	99.8285	0.171474
9411	99.8431	0.156938
9412	99.8397	0.160278
9413	99.8186	0.181449
9414	99.8028	0.197239
9415	99.9242	0.0757826
9416	99.7854	0.214629
9417	99.8547	0.145326
9418	99.776	0.224043
9419	99.8257	0.174277
9420	99.7862	0.213839
9421	99.896	0.104008
9422	99.9321	0.067859
9423	99.8595	0.140544
9424	99.8979	0.102063
9425	99.9521	0.0478524
9426	99.8869	0.113097
9427	99.3476	0.652421
9428	99.5354	0.464631
9429	99.8858	0.11421
9430	99.9102	0.0897684
9431	99.7375	0.262467
9432	99.7895	0.210491
9433	99.8528	0.147194
9434	99.9161	0.0839012
9435	99.9236	0.0764436
9436	99.6699	0.330076
9437	99.9351	0.0648696
9438	99.8262	0.173817
9439	99.8187	0.181272
9440	99.8142	0.185826
9441	99.8154	0.184618
9442	99.7975	0.202536
9443	99.9216	0.0784454
9444	99.8864	0.113556
9445	99.4584	0.541612
9446	99.7378	0.262177
9447	99.8715	0.128518
9448	99.8505	0.149488
9449	99.7369	0.263088
9450	99.6718	0.328248
9451	99.7964	0.203642
9452	99.8026	0.197446
9453	99.9263	0.0736958
9454	99.9196	0.0803724
9455	99.9292	0.0707793
9456	99.9022	0.097824
9457	99.9048	0.0952494
9458	99.9509	0.0491333
9459	99.9736	0.0263714
9460	99.8063	0.193664
9461	99.8846	0.115446
9462	99.768	0.232036
9463	99.8235	0.17646
9464	99.448	0.552041
9465	99.8647	0.13534
9466	99.939	0.0610289
9467	99.8747	0.125339
9468	99.7843	0.215711
9469	99.6811	0.318897
9470	99.8278	0.172217
9471	99.7206	0.279419
9472	99.7979	0.202099
9473	99.9311	0.0688641
9474	99.904	0.0959586
9475	99.9311	0.0689043
9476	99.9457	0.054291
9477	99.9575	0.042486
9478	99.7515	0.248465
9479	99.8712	0.128785
9480	99.392	0.60796
9481	99.8432	0.156834
9482	99.9119	0.0880538
9483	99.8905	0.109536
9484	99.8878	0.112186
9485	99.9198	0.0801955
9486	99.9253	0.0746646
9487	99.7082	0.291825
9488	99.7748	0.225166
9489	99.7899	0.210148
9490	99.8154	0.184639
9491	99.6937	0.306293
9492	99.5044	0.495636
9493	99.8303	0.169652
9494	99.8847	0.11535
9495	99.924	0.0759898
9496	99.8751	0.124869
9497	99.6509	0.349141
9498	99.8995	0.100516
9499	99.8587	0.141329
9500	99.9133	0.086735
9501	99.2203	0.779747
9502	99.9612	0.0388163
9503	99.917	0.0829872
9504	99.8214	0.178571
9505	99.9675	0.0324938
9506	99.9089	0.0911348
9507	99.7232	0.276842
9508	99.8279	0.172107
9509	99.2904	0.709619
9510	99.2265	0.773516
9511	99.619	0.380958
9512	99.8916	0.108414
9513	99.4397	0.560341
9514	99.8582	0.141827
9515	99.8473	0.152717
9516	99.9031	0.0968653
9517	99.9215	0.0785253
9518	99.7962	0.203767
9519	99.9529	0.0471397
9520	99.9099	0.0900524
9521	99.7979	0.202063
9522	99.8736	0.126409
9523	99.5779	0.422099
9524	99.7119	0.288127
9525	99.9385	0.0615459
9526	99.9693	0.0306575
9527	99.9474	0.0525923
9528	99.9243	0.0756542
9529	99.9574	0.0425616
9530	99.923	0.0769611
9531	99.8933	0.106708
9532	99.693	0.307016
9533	99.8483	0.151701
9534	99.8357	0.164265
9535	99.7958	0.204227
9536	98.4638	1.53617
9537	99.6402	0.359782
9538	99.9382	0.0617727
9539	99.9444	0.0555693
9540	99.8705	0.129506
9541	99.9391	0.0609347
9542	99.9493	0.0507128
9543	99.8701	0.129914
9544	99.9747	0.0252932
9545	99.9517	0.0483
9546	99.9429	0.0571134
9547	99.9626	0.0373908
9548	99.844	0.156048
9549	99.9388	0.0611863
9550	99.8432	0.156819
9551	99.9367	0.0633305
9552	99.9363	0.0636671
9553	99.8133	0.186729
9554	99.2878	0.712187
9555	99.8152	0.18478
9556	99.8536	0.146431
9557	99.9381	0.0619294
9558	99.9057	0.0943104
9559	99.8612	0.138841
9560	99.8857	0.114285
9561	99.9513	0.0486677
9562	99.9464	0.053636
9563	99.2689	0.73115
9564	98.6506	1.34935
9565	99.703	0.296985
9566	99.7711	0.228915
9567	99.8491	0.150853
9568	99.8303	0.169662
9569	99.8559	0.144135
9570	99.9592	0.0408472
9571	99.9361	0.0638827
9572	99.8441	0.155922
9573	99.9119	0.0880911
9574	99.8686	0.131424
9575	99.9398	0.0602209
9576	99.9614	0.0385965
9577	99.8113	0.18867
9578	99.9265	0.0735004
9579	99.9425	0.0575012
9580	99.9812	0.0187588
9581	99.9351	0.0648546
9582	99.6828	0.317192
9583	99.9219	0.0781497
9584	99.9256	0.0743585
9585	99.9205	0.0794587
9586	99.8848	0.115219
9587	99.6343	0.365654
9588	99.9463	0.0537445
9589	99.8825	0.117532
9590	99.8933	0.106652
9591	99.911	0.0889723
9592	99.8385	0.161543
9593	99.8534	0.146612
9594	99.7971	0.2029
9595	99.9647	0.0353431
9596	99.9722	0.0278409
9597	99.9032	0.0967628
9598	99.9039	0.0960799
9599	99.7392	0.260841
9600	99.9302	0.0697608
9601	99.945	0.0549966
9602	99.9124	0.0876389
9603	99.9422	0.057791
9604	99.9424	0.0576032
9605	99.9645	0.035514
9606	99.9254	0.0746017
9607	99.7784	0.221566
9608	99.7625	0.237518
9609	99.771	0.228967
9610	99.8277	0.172274
9611	99.6498	0.350204
9612	99.8032	0.196794
9613	99.5549	0.445082
9614	99.9152	0.0847806
9615	99.5937	0.406283
9616	99.9608	0.039175
9617	99.9312	0.0688397
9618	99.7335	0.26648
9619	99.7372	0.26281
9620	99.7984	0.20163
9621	99.9622	0.0377587
9622	99.9576	0.0424078
9623	99.949	0.050957
9624	99.7884	0.211645
9625	99.7191	0.280906
9626	99.8123	0.187741
9627	99.8771	0.122878
9628	99.8883	0.111742
9629	99.9259	0.0740672
9630	99.6655	0.334526
9631	99.6899	0.310092
9632	99.8931	0.10695
9633	99.8739	0.12607
9634	99.9375	0.0625023
9635	99.8564	0.143621
9636	99.9569	0.0431262
9637	99.8546	0.145394
9638	99.8297	0.170344
9639	99.941	0.0590148
9640	99.1968	0.80323
9641	99.7568	0.243221
9642	99.8545	0.145525
9643	99.9089	0.0911049
9644	99.9105	0.0894581
9645	99.8156	0.184397
9646	99.8783	0.121674
9647	99.5353	0.464745
9648	99.8633	0.13666
9649	99.8259	0.174114
9650	99.8944	0.105595
9651	99.9621	0.0378799
9652	99.8434	0.15656
9653	99.8699	0.130073
9654	99.7988	0.201193
9655	98.9837	1.01635
9656	99.7618	0.238244
9657	99.9012	0.0988496
9658	99.7973	0.202682
9659	99.429	0.570958
9660	99.969	0.0310437
9661	99.6675	0.332492
9662	99.9012	0.0987688
9663	99.3599	0.640064
9664	99.2895	0.71046
9665	99.7533	0.246721
9666	99.8977	0.102307
9667	99.8753	0.124697
9668	99.904	0.0959893
9669	99.5519	0.448076
9670	99.9506	0.0493644
9671	99.6441	0.355938
9672	99.8522	0.147824
9673	99.242	0.757995
9674	99.8921	0.107918
9675	99.8654	0.134594
9676	99.8456	0.154441
9677	99.8097	0.190322
9678	99.1119	0.888051
9679	99.8054	0.194591
9680	99.6257	0.374299
9681	99.9274	0.0726446
9682	99.8642	0.135756
9683	99.775	0.225016
9684	98.5453	1.45469
9685	99.6212	0.378754
9686	99.9556	0.0444045
9687	99.6275	0.372535
9688	99.9544	0.0455988
9689	99.8727	0.127304
9690	99.7523	0.247714
9691	99.9159	0.0841385
9692	99.6604	0.339588
9693	99.8824	0.117578
9694	99.8752	0.124801
9695	99.6302	0.369764
9696	99.8367	0.16334
9697	99.4319	0.568099
9698	99.8454	0.154575
9699	99.7082	0.291774
9700	99.7402	0.259811
9701	99.8761	0.123945
9702	99.9445	0.0554769
9703	99.953	0.0470037
9704	99.9569	0.043114
9705	99.9307	0.0692727
9706	99.9592	0.0407786
9707	99.9328	0.0672199
9708	99.7105	0.289526
9709	99.9248	0.0752466
9710	99.5608	0.439218
9711	99.9105	0.0894694
9712	99.8862	0.113814
9713	99.7118	0.288247
9714	99.4685	0.531502
9715	99.8451	0.15488
9716	99.6882	0.311808
9717	99.727	0.272973
9718	99.9048	0.0952334
9719	99.9373	0.0627097
9720	99.8946	0.105386
9721	99.9418	0.058225
9722	99.8785	0.121547
9723	99.9745	0.0255366
9724	99.9452	0.054755
9725	99.9203	0.079706
9726	99.9497	0.0503186
9727	99.9242	0.0757685
9728	99.9302	0.0698354
9729	99.6431	0.356907
9730	99.8359	0.164058
9731	99.7275	0.272465
9732	99.9484	0.0516047
9733	99.5494	0.450552
9734	99.9156	0.0844466
9735	99.8115	0.188474
9736	99.8424	0.157585
9737	99.7371	0.262907
9738	99.859	0.140963
9739	99.8872	0.112846
9740	99.8951	0.104878
9741	99.6864	0.313566
9742	99.879	0.121039
9743	99.8136	0.1864
9744	99.7442	0.255803
9745	97.8199	2.18014
9746	97.6696	2.33039
9747	99.7837	0.216307
9748	99.8375	0.162513
9749	99.8621	0.137893
9750	99.9667	0.0333042
9751	99.8449	0.155087
9752	99.9115	0.0884558
9753	99.8885	0.111513
9754	99.8168	0.183177
9755	99.8463	0.15368
9756	99.9204	0.0796139
9757	99.9383	0.061729
9758	99.8037	0.196283
9759	99.6952	0.304811
9760	99.4855	0.514457
9761	99.342	0.657959
9762	99.6487	0.351264
9763	99.4443	0.55567
9764	99.579	0.421036
9765	99.5764	0.423557
9766	99.2745	0.725497
9767	99.7156	0.28443
9768	99.7422	0.257759
9769	99.7382	0.261762
9770	99.726	0.274048
9771	99.5103	0.489721
9772	99.6518	0.348167
9773	99.7298	0.270167
9774	99.9346	0.0653578
9775	99.9433	0.0567297
9776	99.9355	0.0644835
9777	99.627	0.373011
9778	99.4967	0.503302
9779	99.6605	0.339504
9780	99.5182	0.481779
9781	98.1404	1.8596
9782	98.6478	1.35221
9783	98.9188	1.08119
9784	98.8363	1.1637
9785	99.1312	0.86885
9786	99.4193	0.580685
9787	99.5138	0.486222
9788	99.4744	0.525553
9789	99.6584	0.34157
9790	99.65	0.350023
9791	99.7476	0.252398
9792	99.4596	0.540447
9793	99.7141	0.285949
9794	99.6712	0.328796
9795	99.6763	0.323673
9796	99.4057	0.594269
9797	99.74	0.259996
9798	99.692	0.308036
9799	99.5572	0.442751
9800	99.3442	0.655805
9801	99.6334	0.366563
9802	99.581	0.419032
9803	99.6608	0.339243
9804	99.095	0.904974
9805	99.4342	0.565794
9806	99.4167	0.583259
9807	99.2579	0.74206
9808	99.0488	0.951177
9809	98.9568	1.04315
9810	99.4151	0.58491
9811	99.4913	0.508662
9812	99.6435	0.356504
9813	99.7056	0.294352
9814	99.7118	0.288171
9815	99.6932	0.306806
9816	99.93	0.0700481
9817	99.6402	0.359803
9818	99.6052	0.394801
9819	98.3207	1.67931
9820	99.8498	0.150154
9821	99.8028	0.197243
9822	99.2712	0.728807
9823	99.8904	0.109606
9824	99.7811	0.218851
9825	99.3109	0.689147
9826	99.5585	0.44146
9827	99.5041	0.495926
9828	99.2149	0.785099
9829	99.528	0.471974
9830	99.3658	0.634179
9831	98.752	1.24803
9832	98.9902	1.00978
9833	99.3983	0.601682
9834	99.3935	0.606475
9835	99.4059	0.594104
9836	99.5705	0.429537
9837	99.5754	0.424592
9838	98.8804	1.11962
9839	98.988	1.01197
9840	99.6335	0.36651
9841	99.0472	0.952786
9842	99.9177	0.0823425
9843	99.938	0.0620331
9844	99.959	0.0410266
9845	99.9581	0.0419095
9846	99.928	0.0720443
9847	99.8922	0.10781
9848	99.9352	0.0647581
9849	99.9087	0.0912959
9850	99.9485	0.0515474
9851	99.9598	0.0402218
9852	99.8412	0.158791
9853	99.7396	0.260411
9854	99.8809	0.119053
9855	99.7774	0.222594
9856	99.831	0.168993
9857	99.9064	0.0935909
9858	99.8619	0.138057
9859	99.8991	0.100861
9860	99.9016	0.0983912
9861	99.9153	0.0846546
9862	99.9247	0.0753287
9863	99.9172	0.082768
9864	99.8738	0.12621
9865	99.9603	0.0397257
9866	99.9498	0.0502489
9867	99.8905	0.109471
9868	99.9169	0.0830615
9869	99.8919	0.108114
9870	99.9124	0.0875726
9871	99.9571	0.0429359
9872	99.9475	0.0525125
9873	99.9527	0.0472549
9874	99.8445	0.155487
9875	99.4829	0.517104
9876	99.5288	0.471187
9877	99.741	0.258978
9878	99.9631	0.0368607
9879	99.9018	0.0982429
9880	99.8878	0.112195
9881	99.9668	0.0331778
9882	99.9486	0.0514049
9883	99.9418	0.0582202
9884	99.8457	0.154305
9885	99.8606	0.139381
9886	99.7457	0.254328
9887	99.8717	0.128288
9888	99.9426	0.0574139
9889	99.9437	0.0562627
9890	99.924	0.0760116
9891	99.9375	0.0625302
9892	99.9516	0.0484463
9893	99.7655	0.234495
9894	99.6326	0.367429
9895	99.8252	0.174783
9896	99.7914	0.208594
9897	99.8145	0.185462
9898	99.6989	0.301068
9899	98.2336	1.76638
9900	98.4074	1.59264
9901	98.1921	1.8079
9902	98.2854	1.71457
9903	99.0334	0.966557
9904	99.9065	0.0934637
9905	99.9491	0.0508889
9906	99.6851	0.314886
9907	99.8598	0.140196
9908	99.8112	0.188774
9909	99.3238	0.67622
9910	99.8118	0.188161
9911	99.8091	0.190859
9912	99.9797	0.0203475
9913	99.9641	0.0359136
9914	99.905	0.0949933
9915	99.9512	0.0487857
9916	99.8766	0.123419
9917	99.7513	0.248674
9918	99.6734	0.326618
9919	99.4205	0.579462
9920	99.633	0.366982
9921	99.3047	0.69529
9922	99.643	0.35703
9923	99.9212	0.0788234
9924	99.8493	0.150736
9925	99.9086	0.0914308
9926	99.8911	0.108926
9927	99.9228	0.0772171
9928	99.9039	0.0961351
9929	99.8656	0.134432
9930	99.9485	0.0514816
9931	99.9408	0.0591749
9932	99.8147	0.185322
9933	99.9174	0.0825773
9934	99.8026	0.19736
9935	99.9344	0.0655786
9936	99.9399	0.060144
9937	99.9399	0.0601282
9938	99.7528	0.247172
9939	99.9347	0.0652603
9940	99.6792	0.320781
9941	99.895	0.105041
9942	99.8755	0.124469
9943	99.9138	0.0862067
9944	99.9268	0.0732242
9945	99.9365	0.0634837
9946	99.9278	0.0722054
9947	99.9354	0.0645778
9948	99.9394	0.0605842
9949	99.9686	0.0313586
9950	99.8183	0.181672
9951	99.397	0.602973
9952	99.7764	0.223601
9953	99.2632	0.736807
9954	99.4424	0.557618
9955	99.4508	0.549176
9956	99.7019	0.298125
9957	99.5239	0.476134
9958	99.6851	0.314913
9959	99.8491	0.150946
9960	99.7576	0.242367
9961	99.5067	0.493342
9962	99.4756	0.52438
9963	99.7545	0.245475
9964	99.7091	0.290923
9965	99.7766	0.223384
9966	99.8178	0.182158
9967	99.9253	0.0747121
9968	99.7741	0.225883
9969	99.9008	0.0992378
9970	99.8706	0.129386
9971	99.8684	0.131588
9972	99.878	0.121969
9973	99.9393	0.0607302
9974	99.8002	0.199775
9975	99.8239	0.176065
9976	99.8079	0.192076
9977	99.7677	0.232286
9978	99.7445	0.255469
9979	99.652	0.34803
9980	99.787	0.213044
9981	99.8192	0.180759
9982	99.9029	0.0971422
9983	99.825	0.174953
9984	99.9523	0.0477315
9985	99.9473	0.0527469
9986	99.83	0.170001
9987	99.9758	0.0241777
9988	99.7638	0.236178
9989	99.9494	0.0505786
9990	99.9734	0.0265803
9991	99.9162	0.0837901
9992	99.5561	0.443938
9993	99.6172	0.382808
9994	99.8274	0.172578
9995	99.5613	0.438694
9996	99.6594	0.340636
9997	99.3221	0.677908
9998	99.6083	0.391652
9999	99.4301	0.569892
10000	99.1349	0.865096
10001	99.4027	0.597334
10002	99.419	0.581015
10003	99.2509	0.749067
10004	99.6545	0.345501
10005	99.7129	0.287107
10006	99.4644	0.535628
10007	99.735	0.264956
10008	99.7344	0.265583
10009	99.5478	0.452232
10010	99.5597	0.440296
10011	99.1804	0.819604
10012	98.9981	1.00186
10013	99.3694	0.630641
10014	99.7353	0.264706
10015	99.8753	0.124656
10016	99.8448	0.155183
10017	99.9376	0.0624145
10018	99.829	0.171011
10019	99.9167	0.0832581
10020	99.2108	0.789202
10021	99.4592	0.540804
10022	99.9524	0.0475893
10023	99.9169	0.0830847
10024	99.9101	0.0898897
10025	99.9564	0.0435777
10026	99.9548	0.0452263
10027	99.9335	0.066532
10028	99.957	0.0429878
10029	99.9537	0.0462601
10030	99.8304	0.169631
10031	99.9095	0.0904599
10032	99.917	0.083011
10033	99.8781	0.121894
10034	99.8508	0.149174
10035	99.9402	0.0597616
10036	99.7287	0.271253
10037	99.9335	0.0665275
10038	99.9508	0.0491513
10039	99.9197	0.0802818
10040	99.7826	0.217391
10041	99.7529	0.247072
10042	99.7627	0.237331
10043	99.6912	0.308754
10044	99.8463	0.153702
10045	99.8465	0.153539
10046	99.91	0.0899835
10047	99.951	0.0490184
10048	99.931	0.0689834
10049	99.8587	0.141306
10050	99.9025	0.0975475
10051	99.9017	0.098279
10052	99.7967	0.203294
10053	99.7773	0.222736
10054	99.6339	0.366068
10055	99.7522	0.247825
10056	99.3925	0.607528
10057	99.6869	0.313142
10058	99.2021	0.797945
10059	98.4669	1.53311
10060	98.3475	1.65255
10061	99.9356	0.064368
10062	99.9152	0.0848344
10063	99.6298	0.370222
10064	99.8767	0.123309
10065	99.7413	0.258718
10066	99.8541	0.145913
10067	99.8565	0.143452
10068	99.6947	0.305304
10069	99.7756	0.224389
10070	98.9653	1.03467
10071	99.3374	0.6626
10072	99.7772	0.222766
10073	99.4488	0.551244
10074	99.8478	0.152156
10075	99.9173	0.0827383
10076	98.8711	1.12886
10077	98.9074	1.09256
10078	99.2674	0.732587
10079	99.763	0.237036
10080	98.9895	1.0105
10081	99.459	0.54098
10082	99.5033	0.496684
10083	99.7074	0.292587
10084	99.6927	0.307305
10085	99.744	0.255956
10086	99.033	0.967035
10087	99.4749	0.525117
10088	99.8196	0.180412
10089	99.9371	0.0629487
10090	99.6329	0.367137
10091	99.7746	0.225396
10092	99.841	0.159024
10093	99.8529	0.147078
10094	99.803	0.197039
10095	99.4839	0.516127
